"","year_category","Site 1: Country","A_adjusted","B_adjusted","C_adjusted","D_adjusted","F_adjusted","G_adjusted","H_adjusted","J_adjusted","K_adjusted","L_adjusted","N_adjusted","O_adjusted","P_adjusted","CRF01_AE_adjusted","CRF02_AG_adjusted","CRF03_A6B_adjusted","CRF04_cpx_adjusted","CRF05_DF_adjusted","CRF06_cpx_adjusted","CRF07_BC_adjusted","CRF08_BC_adjusted","CRF09_cpx_adjusted","CRF10_CD_adjusted","CRF11_cpx_adjusted","CRF12_BF_adjusted","CRF13_cpx_adjusted","CRF14_BG_adjusted","CRF15_01B_adjusted","CRF16_A2D_adjusted","CRF17_BF1_adjusted","CRF18_cpx_adjusted","CRF19_cpx_adjusted","CRF20_BG_adjusted","CRF21_A2D_adjusted","CRF22_01A1_adjusted","CRF23_BG_adjusted","CRF24_BG_adjusted","CRF25_cpx_adjusted","CRF26_A5U_adjusted","CRF27_cpx_adjusted","CRF28_BF1_adjusted","CRF29_BF1_adjusted","CRF30_0206_adjusted","CRF31_BC_adjusted","CRF32_06A6_adjusted","CRF33_01B_adjusted","CRF34_01B_adjusted","CRF35_A1D_adjusted","CRF36_cpx_adjusted","CRF37_cpx_adjusted","CRF38_BF1_adjusted","CRF39_BF1_adjusted","CRF40_BF1_adjusted","CRF41_CD_adjusted","CRF42_BF1_adjusted","CRF43_02G_adjusted","CRF44_BF_adjusted","CRF45_cpx_adjusted","CRF46_BF1_adjusted","CRF47_BF1_adjusted","CRF48_01B_adjusted","CRF49_cpx_adjusted","CRF50_A1D_adjusted","CRF51_01B_adjusted","CRF52_01B_adjusted","CRF53_01B_adjusted","CRF54_01B_adjusted","CRF55_01B_adjusted","CRF56_cpx_adjusted","CRF57_BC_adjusted","CRF58_01B_adjusted","CRF59_01B_adjusted","CRF60_BC_adjusted","CRF61_BC_adjusted","CRF62_BC_adjusted","CRF63_02A1_adjusted","CRF64_BC_adjusted","CRF65_cpx_adjusted","CRF66_BF1_adjusted","CRF67_01B_adjusted","CRF68_01B_adjusted","CRF69_01B_adjusted","CRF70_BF_adjusted","CRF71_BF_adjusted","CRF72_BF_adjusted","CRF73_BG_adjusted","CRF74_01B_adjusted","CRF75_BF1_adjusted","CRF76_01B_adjusted","CRF77_cpx_adjusted","CRF78_cpx_adjusted","CRF79_0107_adjusted","CRF80_0107_adjusted","CRF81_cpx_adjusted","CRF82_cpx_adjusted","CRF83_cpx_adjusted","CRF84_A1D_adjusted","CRF85_BC_adjusted","CRF86_BC_adjusted","CRF87_cpx_adjusted","CRF88_BC_adjusted","CRF89_BF1_adjusted","CRF90_BF1_adjusted","CRF91_cpx_adjusted","CRF92_C2U_adjusted","CRF93_cpx_adjusted","CRF94_cpx_adjusted","CRF95_02B_adjusted","CRF96_cpx_adjusted","CRF97_01b_adjusted","CRF98_06B_adjusted","CRF99_BF1_adjusted","CRF100_01C_adjusted","CRF101_01B_adjusted","CRF102_0107_adjusted","CRF103_01B_adjusted","CRF104_0107_adjusted","CRF105_0108_adjusted","CRF106_cpx_adjusted","CRF107_01B_adjusted","CRF108_BC_adjusted","CRF109_0107_adjusted","CRF110_BC_adjusted","CRF111_01C_adjusted","CRF112_01B_adjusted","CRF113_0107_adjusted","CRF114_0155_adjusted","CRF115_01C_adjusted","CRF116_0108_adjusted","CRF117_0107_adjusted","CRF118_BC_adjusted","CRF119_0107_adjusted","CRF120_0107_adjusted","CRF121_0107_adjusted","CRF122_BF1_adjusted","CRF123_0107_adjusted","CRF124_cpx_adjusted","CRF125_0107_adjusted","CRF126_0755_adjusted","CRF127_07109_adjusted","CRF128_07B_adjusted","CRF129_56G_adjusted","CRF130_A1B_adjusted","CRF131_A1B_adjusted","CRF132_94B_adjusted","CRF133_A6B_adjusted","CRF134_0107_adjusted","CRF135_0107_adjusted","CRF136_0107_adjusted","CRF137_0107_adjusted","CRF138_cpx_adjusted","CRF139_02B_adjusted","CRF140_0107_adjusted","CRF141_BF1_adjusted","CRF142_BC_adjusted","CRF143_cpx_adjusted","CRF145_0755_adjusted","CRF146_BC_adjusted","CRF147_A6B_adjusted","CRF148_cpx_adjusted","CRF149_01B_adjusted","CRF150_01B_adjusted","CRF151_0107_adjusted","CRF152_DG_adjusted","CRF153_55B_adjusted","CRF154_0755_adjusted","CRF155_0755_adjusted","CRF156_0755_adjusted","CRF157_A6C_adjusted","CRF159_01103_adjusted","CRF170_0107_adjusted","Number of unspecified CRFs_adjusted","total_CRF_adjusted","other_CRF_adjusted","URFs_adjusted","unspecified_recombinants_adjusted","total_recombinants_adjusted","Total number genotyped_adjusted","total_recorded_genotypes_adj"
"383","2005-2009","Mali",0.0206579954093344,0.0137719969395562,0.00918133129303749,0,0.00459066564651875,0.0114766641162969,0,0,0,0,0,0,0,0.00688599846977812,0.732976281560826,0,0,0,0.116296863045142,0,0,0.0175975516449885,0,0,0,0.00229533282325937,0,0,0,0,0.00229533282325937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878347360367253,0,0.0619739862280031,0,0.940321346595256,433.666666666667,435.666666666667
"384","2010-2014","Mali",0.0131004366812227,0.00873362445414847,0.00436681222707424,0.00873362445414847,0.00873362445414847,0.0262008733624454,0,0,0,0,0,0,0,0.0218340611353712,0.7117903930131,0,0,0.00436681222707424,0.074235807860262,0,0,0.00873362445414847,0,0.00873362445414847,0,0.00436681222707424,0,0.00436681222707424,0,0,0,0,0,0,0,0,0,0,0.00436681222707424,0,0,0,0.0349344978165939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00436681222707424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882096069868996,0,0.0480349344978166,0,0.930131004366812,229,229
"385","1995-1999","Martinique",0.00488826815642458,0.870810055865922,0.00768156424581005,0.00907821229050279,0.00558659217877095,0.00279329608938547,0.000698324022346369,0,0,0,0,0,0,0.00418994413407821,0.0677374301675978,0,0,0,0.000698324022346369,0,0,0,0,0.00209497206703911,0.000698324022346369,0,0,0,0,0,0.000698324022346369,0,0,0,0,0,0.000698324022346369,0,0,0,0,0,0,0,0,0,0,0,0,0.00209497206703911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789106145251396,0,0.0195530726256983,0,0.098463687150838,298.333333333333,298.333333333333
"386","2000-2004","Martinique",0.00488826815642458,0.870810055865922,0.00768156424581005,0.00907821229050279,0.00558659217877095,0.00279329608938547,0.000698324022346369,0,0,0,0,0,0,0.00418994413407821,0.0677374301675978,0,0,0,0.000698324022346369,0,0,0,0,0.00209497206703911,0.000698324022346369,0,0,0,0,0,0.000698324022346369,0,0,0,0,0,0.000698324022346369,0,0,0,0,0,0,0,0,0,0,0,0,0.00209497206703911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789106145251396,0,0.0195530726256983,0,0.098463687150838,298.333333333333,298.333333333333
"387","2005-2009","Martinique",0.00488826815642458,0.870810055865922,0.00768156424581005,0.00907821229050279,0.00558659217877095,0.00279329608938547,0.000698324022346369,0,0,0,0,0,0,0.00418994413407821,0.0677374301675978,0,0,0,0.000698324022346369,0,0,0,0,0.00209497206703911,0.000698324022346369,0,0,0,0,0,0.000698324022346369,0,0,0,0,0,0.000698324022346369,0,0,0,0,0,0,0,0,0,0,0,0,0.00209497206703911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789106145251396,0,0.0195530726256983,0,0.098463687150838,298.333333333333,298.333333333333
"388","2010-2014","Martinique",0.00488826815642458,0.870810055865922,0.00768156424581005,0.00907821229050279,0.00558659217877095,0.00279329608938547,0.000698324022346369,0,0,0,0,0,0,0.00418994413407821,0.0677374301675978,0,0,0,0.000698324022346369,0,0,0,0,0.00209497206703911,0.000698324022346369,0,0,0,0,0,0.000698324022346369,0,0,0,0,0,0.000698324022346369,0,0,0,0,0,0,0,0,0,0,0,0,0.00209497206703911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789106145251396,0,0.0195530726256983,0,0.098463687150838,298.333333333333,298.333333333333
"389","2015-2019","Martinique",0.00488826815642458,0.870810055865922,0.00768156424581005,0.00907821229050279,0.00558659217877095,0.00279329608938547,0.000698324022346369,0,0,0,0,0,0,0.00418994413407821,0.0677374301675978,0,0,0,0.000698324022346369,0,0,0,0,0.00209497206703911,0.000698324022346369,0,0,0,0,0,0.000698324022346369,0,0,0,0,0,0.000698324022346369,0,0,0,0,0,0,0,0,0,0,0,0,0.00209497206703911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789106145251397,0,0.0195530726256983,0,0.098463687150838,238.666666666667,238.666666666667
"390","2000-2004","Mauritania",0.765957446808511,0.0425531914893617,0.0212765957446809,0.0212765957446809,0,0.148936170212766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,47
"391","2005-2009","Mauritania",0.0461538461538462,0.0153846153846154,0.0153846153846154,0,0,0,0.0153846153846154,0,0,0,0,0,0,0,0.646153846153846,0,0,0,0.0923076923076923,0,0,0,0,0.0153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753846153846154,0,0.153846153846154,0,0.907692307692308,32.5,32.5
"392","2010-2014","Mauritania",0.0461538461538462,0.0153846153846154,0.0153846153846154,0,0,0,0.0153846153846154,0,0,0,0,0,0,0,0.646153846153846,0,0,0,0.0923076923076923,0,0,0,0,0.0153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753846153846154,0,0.153846153846154,0,0.907692307692308,32.5,32.5
"393","1995-1999","Mexico",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65
"394","2000-2004","Mexico",0,0.99116781157998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00883218842001963,0,0.00883218842001963,339.666666666667,339.666666666667
"395","2005-2009","Mexico",0,0.998807204484911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000596397757544432,0,0,0,0,0,0.000596397757544432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00119279551508886,0,0,0,0.00119279551508886,1397.27777777778,1397.27777777778
"396","2010-2014","Mexico",0,0.999099903239598,0,0,0,0,0,0,0,0,0,0,0,0,0.000675072570301307,0,0,0,0.000112512095050218,0,0,0,0,0,0.000112512095050218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000900096760401743,0,0,0,0.000900096760401743,1496.92222222222,1481.32222222222
"397","2015-2019","Mexico",0,0.991818394975297,0,0,0,0,0,0,0,0,0,0,0,0.0021701208449669,0.00182090599635154,0,0,0,0,0,0,0,0,0.000199551342065922,9.97756710329609e-05,0,0,0,0,0,0.000199551342065922,0,0.000199551342065922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00468945653854916,0,0.0017959620785933,0.00169618640756034,0.00818160502470279,10058.8833333333,10022.4833333333
"398","2020-2022","Mexico",0,0.990959770980865,0,0,0,0,0,0,0,0,0,0,0,0.00256139822208829,0.0028627391893928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00542413741148109,0,0.00361609160765406,0,0.00904022901913515,1665.25,1659.25
"399","1995-1999","Moldova (the Republic of)",0.783132530120482,0.0120481927710843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204819277108434,0,0.204819277108434,83,83
"400","2005-2009","Mongolia",0,0.780487804878049,0.0487804878048781,0,0,0.0487804878048781,0,0,0,0,0,0,0,0.024390243902439,0.0975609756097561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121951219512195,0,0,0,0.121951219512195,41,41
"401","2010-2014","Mongolia",0.020979020979021,0.475524475524476,0.020979020979021,0,0,0,0,0,0,0,0,0,0,0.027972027972028,0.0839160839160839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146853146853147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258741258741259,0,0.223776223776224,0,0.482517482517483,102.142857142857,102.142857142857
"402","2015-2019","Mongolia",0.020979020979021,0.475524475524476,0.020979020979021,0,0,0,0,0,0,0,0,0,0,0.027972027972028,0.0839160839160839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146853146853147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258741258741259,0,0.223776223776224,0,0.482517482517483,40.8571428571429,40.8571428571429
"403","1995-1999","Montenegro",0.03125,0.84375,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85714285714286,6.85714285714286
"404","2000-2004","Montenegro",0.03125,0.84375,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4285714285714,11.4285714285714
"405","2005-2009","Montenegro",0.03125,0.84375,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4285714285714,11.4285714285714
"406","2010-2014","Montenegro",0.203853955375254,0.733265720081136,0.0628803245436105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2857142857143,14.0857142857143
"407","2015-2019","Montenegro",0.23728813559322,0.711864406779661,0.0508474576271186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,47.2
"408","2000-2004","Morocco",0,0.78125,0.01875,0,0.00625,0.0125,0,0,0,0,0,0,0,0,0.1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1625,0,0.01875,0,0.18125,48.5,40
