"year_category","region","A_adjusted","B_adjusted","C_adjusted","D_adjusted","F_adjusted","G_adjusted","H_adjusted","J_adjusted","K_adjusted","L_adjusted","N_adjusted","O_adjusted","P_adjusted","CRF01_AE_adjusted","CRF02_AG_adjusted","CRF03_A6B_adjusted","CRF04_cpx_adjusted","CRF05_DF_adjusted","CRF06_cpx_adjusted","CRF07_BC_adjusted","CRF08_BC_adjusted","CRF09_cpx_adjusted","CRF10_CD_adjusted","CRF11_cpx_adjusted","CRF12_BF_adjusted","CRF13_cpx_adjusted","CRF14_BG_adjusted","CRF15_01B_adjusted","CRF16_A2D_adjusted","CRF17_BF1_adjusted","CRF18_cpx_adjusted","CRF19_cpx_adjusted","CRF20_BG_adjusted","CRF21_A2D_adjusted","CRF22_01A1_adjusted","CRF23_BG_adjusted","CRF24_BG_adjusted","CRF25_cpx_adjusted","CRF26_A5U_adjusted","CRF27_cpx_adjusted","CRF28_BF1_adjusted","CRF29_BF1_adjusted","CRF30_0206_adjusted","CRF31_BC_adjusted","CRF32_06A6_adjusted","CRF33_01B_adjusted","CRF34_01B_adjusted","CRF35_A1D_adjusted","CRF36_cpx_adjusted","CRF37_cpx_adjusted","CRF38_BF1_adjusted","CRF39_BF1_adjusted","CRF40_BF1_adjusted","CRF41_CD_adjusted","CRF42_BF1_adjusted","CRF43_02G_adjusted","CRF44_BF_adjusted","CRF45_cpx_adjusted","CRF46_BF1_adjusted","CRF47_BF1_adjusted","CRF48_01B_adjusted","CRF49_cpx_adjusted","CRF50_A1D_adjusted","CRF51_01B_adjusted","CRF52_01B_adjusted","CRF53_01B_adjusted","CRF54_01B_adjusted","CRF55_01B_adjusted","CRF56_cpx_adjusted","CRF57_BC_adjusted","CRF58_01B_adjusted","CRF59_01B_adjusted","CRF60_BC_adjusted","CRF61_BC_adjusted","CRF62_BC_adjusted","CRF63_02A1_adjusted","CRF64_BC_adjusted","CRF65_cpx_adjusted","CRF66_BF1_adjusted","CRF67_01B_adjusted","CRF68_01B_adjusted","CRF69_01B_adjusted","CRF70_BF_adjusted","CRF71_BF_adjusted","CRF72_BF_adjusted","CRF73_BG_adjusted","CRF74_01B_adjusted","CRF75_BF1_adjusted","CRF76_01B_adjusted","CRF77_cpx_adjusted","CRF78_cpx_adjusted","CRF79_0107_adjusted","CRF80_0107_adjusted","CRF81_cpx_adjusted","CRF82_cpx_adjusted","CRF83_cpx_adjusted","CRF84_A1D_adjusted","CRF85_BC_adjusted","CRF86_BC_adjusted","CRF87_cpx_adjusted","CRF88_BC_adjusted","CRF89_BF1_adjusted","CRF90_BF1_adjusted","CRF91_cpx_adjusted","CRF92_C2U_adjusted","CRF93_cpx_adjusted","CRF94_cpx_adjusted","CRF95_02B_adjusted","CRF96_cpx_adjusted","CRF97_01b_adjusted","CRF98_06B_adjusted","CRF99_BF1_adjusted","CRF100_01C_adjusted","CRF101_01B_adjusted","CRF102_0107_adjusted","CRF103_01B_adjusted","CRF104_0107_adjusted","CRF105_0108_adjusted","CRF106_cpx_adjusted","CRF107_01B_adjusted","CRF108_BC_adjusted","CRF109_0107_adjusted","CRF110_BC_adjusted","CRF111_01C_adjusted","CRF112_01B_adjusted","CRF113_0107_adjusted","CRF114_0155_adjusted","CRF115_01C_adjusted","CRF116_0108_adjusted","CRF117_0107_adjusted","CRF118_BC_adjusted","CRF119_0107_adjusted","CRF120_0107_adjusted","CRF121_0107_adjusted","CRF122_BF1_adjusted","CRF123_0107_adjusted","CRF124_cpx_adjusted","CRF125_0107_adjusted","CRF126_0755_adjusted","CRF127_07109_adjusted","CRF128_07B_adjusted","CRF129_56G_adjusted","CRF130_A1B_adjusted","CRF131_A1B_adjusted","CRF132_94B_adjusted","CRF133_A6B_adjusted","CRF134_0107_adjusted","CRF135_0107_adjusted","CRF136_0107_adjusted","CRF137_0107_adjusted","CRF138_cpx_adjusted","CRF139_02B_adjusted","CRF140_0107_adjusted","CRF141_BF1_adjusted","CRF142_BC_adjusted","CRF143_cpx_adjusted","CRF145_0755_adjusted","CRF146_BC_adjusted","CRF147_A6B_adjusted","CRF148_cpx_adjusted","CRF149_01B_adjusted","CRF150_01B_adjusted","CRF151_0107_adjusted","CRF152_DG_adjusted","CRF153_55B_adjusted","CRF154_0755_adjusted","CRF155_0755_adjusted","CRF156_0755_adjusted","CRF157_A6C_adjusted","CRF159_01103_adjusted","CRF170_0107_adjusted","Number of unspecified CRFs_adjusted","total_CRF_adjusted","other_CRF_adjusted","URFs_adjusted","unspecified_recombinants_adjusted","total_recombinants_adjusted","Total number genotyped_adjusted","total_recorded_genotypes_adj"
"1990-1994","wce",0.0559957108087898,0.731947151137499,0.0520387993091408,0.00702988408182931,0.0699167259344203,0.0109049425401641,0.00085844911310916,0.000367671020626211,1.80193700781521e-05,0,0,0,0,0.0236255528580557,0.0250952159705005,3.71649507861888e-05,0,1.80193700781521e-05,0.000772991373341566,5.89094791016512e-05,2.64284094479565e-05,0.000108116220468913,1.80193700781521e-05,0.000749952321598785,0.000316540267706206,0.000340537217281437,8.34039415045899e-05,0,2.26529223839627e-05,0,0.000270290551172282,9.00968503907607e-05,0.000144154960625217,0,0,0,0.000112967589336108,3.60387401563043e-05,0,1.80193700781521e-05,2.28707389453469e-05,0,0,5.40581102344564e-05,0,0,0,0,9.91065354298367e-06,0.00013098695941426,0,0,0.000119442681660894,0,0,2.79300236211358e-05,0,2.26529223839627e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.91065354298367e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000782420016551343,0.0531252554939899,25.5477855477855,0.0177788087149605,1.85824753930944e-05,0.0709226466843435,8382.73666710453,8408.45994382781
"1995-1999","wce",0.0616753490710302,0.760070132244699,0.0639784465370566,0.011950938219741,0.0203725684372314,0.0133956874459308,0.00091091093460138,0.000648254912277907,6.9855328796211e-05,0,0,0,0,0.0143030774114157,0.0290570904140181,8.49535422910096e-05,7.34733338733056e-05,5.41110429662169e-05,0.00177980929120454,2.62878805073259e-05,2.04092594092516e-05,8.08524738986765e-05,6.31494292760283e-05,0.00171972676858588,0.000639209844194353,0.000249778618136427,0.000401355249215082,0,2.09923811066587e-05,3.49873018444312e-05,0.000218426785636052,3.19126601671933e-05,8.37519000610954e-05,0,2.96225822282851e-05,2.44911112911019e-05,6.2885393402552e-05,2.23650886431388e-05,0,4.51972326553971e-05,2.44554907349254e-05,2.20337678556753e-05,0,3.95936842483512e-05,3.49873018444312e-06,3.49873018444312e-06,0,0,7.65347227846933e-06,6.19809622949799e-05,0,0,4.21437954035194e-05,0,7.99300813955052e-05,1.32196339355379e-05,0,3.50241305832148e-05,1.72878432643072e-05,2.33715176320801e-05,0,6.99746036888624e-06,3.49873018444312e-06,0,6.99746036888624e-06,0,0,0,0,0,0,0,0.00022391873180436,0,0,1.46509326473556e-05,0,0,0,0,0,0,3.49873018444312e-06,2.44911112911019e-05,1.74936509222156e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99746036888624e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158869971927805,0.051398852823442,48.476356976357,0.0149961484320605,0.000532855613133249,0.0669278568686358,27327.8229063099,27220.7601665213
"2000-2004","wce",0.0540169990577774,0.575220119649316,0.207150742024561,0.0252449452274554,0.0068470438695581,0.0199489714634544,0.000331227639852064,0.000262403818822127,6.89993263712945e-05,0,0,8.67717606132662e-06,0,0.0202558129316122,0.0316132234787112,0.000135407332437002,0.000203045919835043,7.32015587781369e-05,0.00606285914656888,1.41448372008688e-05,7.8673062956028e-06,7.19642160099114e-05,0.000109339931079262,0.00111478224301962,0.00063461034290352,0.00030457271514223,0.00125128873769679,0.00204295433187874,1.26438851179331e-05,2.47919316037903e-05,8.21698522181444e-05,5.60308923305481e-05,4.09137253660714e-05,0,2.61523093892291e-05,3.47087042453065e-05,3.52198572407273e-05,8.37469077142391e-06,3.47087042453065e-06,1.79854194725679e-05,1.2105866547925e-05,1.67972628360269e-05,0,4.16447117130559e-05,2.47919316037903e-06,2.47919316037903e-06,0,0.000248300730370269,2.16929401533165e-06,2.1571876796645e-05,0,0,1.1945203409099e-05,0,3.86844285497688e-05,1.30026168555334e-05,0,1.23263744149372e-05,6.12506545505408e-06,4.39545921922109e-05,0,4.95838632075807e-06,2.47919316037903e-06,0,4.95838632075807e-06,0,0,0,0.000192232823512467,0,0,0,0.000158668362264258,0,0,7.12768033608972e-06,0,0,0,0,0,0,2.47919316037903e-06,1.73543521226532e-05,1.23959658018952e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95838632075807e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268088204816839,0.0677996183543148,91.6192141192141,0.0226566429681883,0.0204436094242684,0.110899870746771,96347.600842579,96037.3890588004
"2005-2009","wce",0.0453402743035357,0.542732350571483,0.208822862982305,0.016933963738254,0.00638081229616849,0.0273096735771087,0.000241663730408996,8.74487541872347e-05,2.85932955453163e-05,0,1.62161762061515e-05,0.000301766407220883,8.10808810307573e-06,0.0294213691759679,0.0338454220945502,0.000200274602388889,5.27025726699922e-05,4.90276080622345e-05,0.00606665270148173,0.000212567853101114,1.90990519761339e-05,6.17250144314451e-05,3.78886394063424e-05,0.000542396944439991,0.000684194229040788,0.000149326942438047,0.00206219745218266,0.00217702165567583,2.60617117598863e-05,1.93049716739898e-05,8.069565909599e-05,0.000160382487172229,5.85703295866014e-05,0,5.71434586539204e-05,2.43242643092272e-05,5.85960790225037e-05,1.59130696772127e-05,1.85810352362152e-05,1.51105278284593e-05,2.10481844103072e-05,1.84850781711298e-05,0,6.3508892340293e-05,8.41696764985957e-06,1.93049716739898e-06,0,0.000492633177163799,1.68918502147411e-06,4.40272431933423e-05,0,0,9.30148635201328e-06,0,0.000121965301041418,4.0575247964306e-05,3.24323524123029e-06,3.50937290336049e-05,4.76946359004455e-06,0.000172657816660749,0,8.9285493992203e-06,1.53667574524959e-05,0,3.86099433479797e-06,0,0,0,0.000374219450911187,0,0,0,0.000123551818713535,0,0,5.55017935627208e-06,0,0,0,0,0,0,1.93049716739898e-06,1.35134801717929e-05,9.65248583699492e-06,0,0,0,0,0,0,0,0,1.62161762061515e-06,0,0,0,0,0,0,0,0,0,0,0,0,3.86099433479797e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00304404654349807,0.0807619990056277,156.919214119214,0.0422714002517143,0.0287628668221309,0.151796266079473,123653.812347167,123333.637632854
"2010-2014","wce",0.0536974691664336,0.619748213787247,0.0866932860923623,0.00686008247195223,0.0233790971822696,0.0222404764544207,0.000577645668847585,7.67386531247319e-05,0.000225740784508735,0,0,9.59856447466594e-06,0,0.0280538196167646,0.0691498844885239,0.000527185237784015,8.02165745382797e-05,2.74912502927005e-05,0.00695136745110797,0.000542354509013337,3.93655412086002e-05,0.000310706110808101,2.97194884743193e-05,0.000424834383256856,0.00184133693640402,0.000194758402947916,0.0152675561806174,0.00090644729228256,8.27631324601298e-06,0.000178895694009973,0.000193555764955533,0.00041779465905354,0.000247799733282378,0,0.000148541458165535,0,0.000159603959543439,0.000102667635355572,5.84912522674956e-05,3.72318343437773e-05,0.00067085525163536,8.39577677205272e-05,0.000262932105431028,0.000241013735183812,1.92265123099686e-05,7.63967376555044e-06,0,0.00445260755408726,0.000163218446803583,0.000146115288219484,0,0,1.4700584367044e-05,0,0.0002549104479772,6.05169233416946e-05,1.33694290897133e-05,8.97192564677099e-05,1.80880511213768e-05,0.000595906128976216,0,2.47493598029811e-05,4.78752889307828e-05,0,6.36639480462537e-06,0,0,0,0.000634876478824333,0,0,0,0.00026611530283334,0,0,9.15169253164897e-06,0,0,0,0,0,0,3.18319740231268e-06,2.22823818161888e-05,1.59159870115634e-05,0,0,0,0,0,0,0,0,6.68471454485664e-06,0,0,0,0,0,0,0,0,0,0,0,0,6.36639480462537e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00306843252530131,0.137106678643354,304.619214119214,0.0265820679592803,0.0228029045717245,0.186491651174359,74928.7676686081,74797.5095488125
"2015-2019","wce",0.0629298287285512,0.661638024400005,0.057831264776677,0.00689315963943613,0.0251504688530039,0.0258164848027877,0.000737680792850855,0.000156601981229864,0.000183626216928823,0,0,8.79486960617006e-06,0,0.0277562704249721,0.075121648998949,0.000237740681576311,3.81111016267369e-05,5.77440933738438e-06,0.00411170941446553,0.000816600470180507,6.35185027112282e-06,0.000365124151559011,2.44669972781173e-05,0.000458934824923871,0.00153786180286718,0.000122615457701259,0.00451715163420902,0.000133388855693579,7.25925745271179e-06,7.25925745271179e-05,0.000194234631797218,0.000133677576160448,0.000232213746924815,0,0.000134296262875168,0,0.00031624790109615,0.000131871010953467,0,4.38855109641213e-05,0.000768573882805861,4.52529299147725e-05,0.000317592513556141,5.08972937309452e-05,7.25925745271179e-06,3.26666585372031e-05,0,0.000830068169496622,0.000422398043029668,0.000196527897219779,0,0,3.46464560243063e-05,0,0.000152444406506948,2.03836649609669e-05,2.28666609760422e-05,6.22481326570036e-05,3.81111016267369e-05,0.000694983160378995,0,1.45185149054236e-05,7.25925745271179e-06,0,1.45185149054236e-05,3.81111016267369e-05,0,0,0.000453424388584767,0,0,0,0.000820296092156433,0,0,1.7694440040985e-05,0,0,0,0,0,0,7.25925745271179e-06,5.08148021689826e-05,3.6296287263559e-05,0,0,0,0,0,0,0,0,1.14333304880211e-05,0,0,0,0,0,0,0,0,0,0,0,0,1.45185149054236e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135506139117287,0.123058155670361,149.951082251082,0.0219179806033797,0.0136779286651827,0.158654064938923,26584.3432505811,26239.0735852791
"1990-1994","west_africa",0.337233984651391,0.0199205355684973,0.0349425787840853,0.047079954280738,0.0279214064115822,0.0372285418821096,0,0.00391879388232733,0,0,0,0.0062047569803516,0,0.00103412616339193,0.355467261742775,0,0,0,0.062047569803516,0,0,0.0062047569803516,0,0.00413650465356774,0,0,0,0,0,0,0.00206825232678387,0,0,0,0.00206825232678387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103412616339193,0.00413650465356774,0,0,0,0,0,0,0,0,0,0,0,0.00391879388232733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442116148696457,0,0.0434332988624612,0,0.485549447558918,160.666666666667,161.166666666667
"1995-1999","west_africa",0.539966898866897,0.00838642427514754,0.0117800988748799,0.0213933593389819,0.0229430301102419,0.100672319585408,0.00119287851526387,0.00209695486367439,0.00047715140610555,0,0,0.00262433273358052,0,0.00500677621267698,0.231411979255773,0,0,0,0.00591705612730097,0,0,0.00164352150991912,0,0.003353314048464,0,0.000901285989310483,0,0,0,0,9.94065429386562e-05,0,0,0,0.00381058414598182,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97032714693281e-05,0.000728981314883479,0,0,0,0,0,0,0,0.000119287851526387,0,0,0,0.000188349239252191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253230245509496,0,0.0352363059203223,0,0.288466551429819,4183.41666666667,4191.54166666667
"2000-2004","west_africa",0.0859651632276922,0.00902994377263066,0.0182138777439563,0.0215063385528544,0.016156993847516,0.0706135795981922,0.00173775606042426,0.00253368317832535,0.000496501731549789,0,0,0.00223425779197405,0,0.0185602001453647,0.519911969662292,0,0.000248250865774894,0,0.113446114095704,0,0,0.0070199828155234,0.000496501731549789,0.0120056877031692,0,0.0027238636661412,0,0,0,0,0.000848190458064222,0,0,0,0.00567529062590939,0,0,0,0,0,0,0,0.000186188149331171,0,0,0,0,0,0.000299969796144664,0.000896461459742674,0,0,0,0,0,0.000186188149331171,0,0.000124125432887447,0,0,0,0.000195987525611759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682824972282542,0,0.0822324097021955,0.00645452251014725,0.771511904494885,4159.175,4028.18333333333
"2005-2009","west_africa",0.0366990690176324,0.00432498791262127,0.0118522870702189,0.0192969694114221,0.0112617927136994,0.150014674066132,0.00117429398569758,0.000677137711822143,0.000464555862473767,0,0,0,0,0.00226470982955962,0.557818576071469,0.000154851954157922,0,0.0036648295817375,0.0862870114605194,0,0,0.00522625345282988,0,0.0124139649916601,0,0.00312284774218477,0.000154851954157922,0,0.00247763126652676,0,0.00440775026656658,0.000103234636105282,0,0,0.0078753279543172,0,0,0.00189693643843455,0,0,0,0,3.87129885394806e-05,0,0.000154851954157922,0,0,0,0.00189048427367797,0.00295509145851369,0,0,0,0,0,0.0323511540894926,0,0,0,0,0,0.000277103496914177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725536175861522,0,0.0354461653494419,0.00325189103731637,0.76423423224828,6683.87261904762,6457.78095238095
"2010-2014","west_africa",0.0379723291007282,0.00270494539283348,0.00776792260626391,0.0138603939617429,0.0129936867785701,0.163931802501498,0.00143523595097359,0,0.000218010524198519,0,0.000314904090508972,0.00232544559145087,0,0.00850039182777745,0.557583976226471,0,0,0.00103353137397817,0.041457613750812,0,0,0.00489918094657228,0,0.0114112360490206,0,0.00509599600314039,0,0.000121116957888066,0,0,0.00420203750444276,0.000141303117536077,0,0,0.016702172679619,0,0,0.00150790612570643,0.000218010524198519,0,0,0,0.00096893566310453,0,0.000121116957888066,0,0,0,0.00231434320364447,0.00440058280326641,0,0,0,0,0,0.0103958722187257,0.000242233915776133,0.000678254964173171,0,0,0,0.000363350873664199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181675436832099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672540839124238,0,0.0696599857687575,0.0142744986082364,0.756475323501232,8800.32380952381,8256.48214285714
"2015-2019","west_africa",0.0720425588264081,0.0372389731071052,0.00746084476660391,0.0163447310998394,0.0182554258857306,0.141108533067725,0.000736181719433393,0.000161207675788334,0.000354656886734336,0,6.44830703153337e-05,0.000935004519572339,0,0.00547165719571571,0.585584387420428,0,0,0.000128966140630667,0.0182755768452042,0,0,0.00219779797991429,0,0.0094360226228105,0,0.000646174100451574,0.000483623027365003,0,0,0,0.00317176102113548,2.68679459647224e-05,0,0,0.00662160528300583,0,0,0.000209569978524835,3.22415351576669e-05,0,0,0,0,0,0,0,0,0,0.0054971817443822,0.0019747940284071,0,0,0,0,0,0.00185388827156584,0,6.44830703153337e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000161207675788334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000241811513682501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642079617400449,0,0.0391748086138635,0.0240429733604316,0.705297399374744,6311.87857142857,6203.17857142857
